Time,NodeId,NodeType,Throughput_Mbps,Latency_ms,PacketLoss_Rate,Jitter_ms,SignalStrength_dBm,CPU_Usage,Memory_Usage,Buffer_Occupancy,Active_Links,Neighbor_Count,Link_Utilization,Critical_Load,Normal_Load,Energy_Level,X_Position,Y_Position,Z_Position,Operational_Status,Voltage_Level,Power_Stability,Degradation_Level,Fault_Severity
30.000,47,access,34.000,35.000,0.018,3.500,-84.000,52.000,47.000,65.000,1,1,37.000,35.000,42.000,99.000,-12.622,-12.602,0.000,1,214.000,0.952,0.000,0.000
30.000,48,access,32.000,53.000,0.026,5.300,-69.000,31.000,72.000,36.000,1,1,69.000,24.000,48.000,99.000,46.948,49.533,0.000,1,216.000,0.950,0.000,0.000
30.000,49,access,32.000,53.000,0.012,6.300,-77.000,77.000,60.000,59.000,1,1,74.000,15.000,54.000,99.000,44.929,-10.507,0.000,1,227.000,0.958,0.000,0.000
40.000,0,core,882.000,7.000,0.001,0.700,-87.000,64.000,73.000,39.000,4,4,54.000,24.000,70.000,98.667,0.000,0.000,0.000,1,219.000,0.956,0.000,0.000
40.000,1,core,736.000,5.000,0.001,4.500,-83.000,71.000,41.000,31.000,4,4,49.000,20.000,60.000,98.667,50.000,0.000,0.000,1,212.000,0.958,0.000,0.000
40.000,2,core,890.000,7.000,0.002,4.700,-61.000,69.000,78.000,37.000,4,4,36.000,25.000,61.000,98.667,-50.000,0.000,0.000,1,217.000,0.956,0.000,0.000
40.000,3,core,811.000,9.000,0.002,1.900,-86.000,49.000,41.000,54.000,4,4,63.000,36.000,47.000,98.667,0.000,50.000,0.000,1,215.000,0.957,0.000,0.000
40.000,4,core,806.000,14.000,0.002,5.400,-60.000,47.000,66.000,26.000,4,4,38.000,37.000,77.000,98.667,0.000,-50.000,0.000,1,226.000,0.950,0.000,0.000
40.000,5,distribution,46.000,31.000,0.010,4.100,-79.000,47.000,52.000,76.000,3,3,64.000,30.000,77.000,98.667,25.000,0.000,0.000,1,223.000,0.957,0.000,0.000
40.000,6,distribution,55.000,29.000,0.005,5.900,-80.000,31.000,45.000,42.000,3,3,70.000,37.000,41.000,98.667,22.839,10.168,0.000,1,221.000,0.952,0.000,0.000
40.000,7,distribution,76.000,29.000,0.014,2.900,-61.000,31.000,60.000,20.000,3,3,77.000,30.000,48.000,98.667,16.728,18.579,0.000,1,225.000,0.953,0.000,0.000
40.000,8,distribution,61.000,31.000,0.009,7.100,-78.000,46.000,52.000,42.000,3,3,55.000,12.000,73.000,98.667,7.725,23.776,0.000,1,211.000,0.954,0.000,0.000
40.000,9,distribution,62.000,32.000,0.008,4.200,-75.000,40.000,66.000,59.000,3,3,77.000,39.000,62.000,98.667,-2.613,24.863,0.000,1,219.000,0.950,0.000,0.000
40.000,10,distribution,68.000,24.000,0.014,5.400,-76.000,43.000,46.000,30.000,3,3,64.000,24.000,79.000,98.667,-12.500,21.651,0.000,1,218.000,0.959,0.000,0.000
40.000,11,distribution,76.000,31.000,0.009,6.100,-60.000,64.000,59.000,30.000,3,3,65.000,35.000,50.000,98.667,-20.225,14.695,0.000,1,221.000,0.959,0.000,0.000
40.000,12,distribution,61.000,21.000,0.005,5.100,-74.000,59.000,78.000,53.000,3,3,74.000,14.000,49.000,98.667,-24.454,5.198,0.000,1,212.000,0.958,0.000,0.000
40.000,13,distribution,71.000,32.000,0.010,5.200,-64.000,52.000,45.000,55.000,3,3,40.000,15.000,72.000,98.667,-24.454,-5.198,0.000,1,227.000,0.956,0.000,0.000
40.000,14,distribution,49.000,22.000,0.012,3.200,-82.000,40.000,43.000,42.000,3,3,68.000,17.000,54.000,98.667,-20.225,-14.695,0.000,1,226.000,0.958,0.000,0.000
40.000,15,distribution,76.000,28.000,0.013,6.800,-67.000,39.000,47.000,75.000,3,3,31.000,33.000,47.000,98.667,-12.500,-21.651,0.000,1,220.000,0.954,0.000,0.000
40.000,16,distribution,78.000,15.000,0.014,2.500,-63.000,42.000,47.000,73.000,3,3,43.000,12.000,73.000,98.667,-2.613,-24.863,0.000,1,225.000,0.952,0.000,0.000
40.000,17,distribution,68.000,31.000,0.006,7.100,-81.000,49.000,41.000,55.000,3,3,70.000,19.000,54.000,98.667,7.725,-23.776,0.000,1,226.000,0.950,0.000,0.000
40.000,18,distribution,49.000,31.000,0.013,4.100,-85.000,63.000,54.000,47.000,3,3,44.000,37.000,51.000,98.667,16.728,-18.579,0.000,1,212.000,0.954,0.000,0.000
40.000,19,distribution,44.000,25.000,0.009,5.500,-84.000,56.000,41.000,45.000,3,3,55.000,24.000,46.000,98.667,22.839,-10.168,0.000,1,228.000,0.953,0.000,0.000
40.000,20,access,36.000,49.000,0.026,5.900,-84.000,33.000,60.000,60.000,1,1,62.000,25.000,53.000,98.667,-0.043,-34.365,0.000,1,217.000,0.955,0.000,0.000
40.000,21,access,28.000,55.000,0.020,6.500,-87.000,43.000,64.000,50.000,1,1,38.000,30.000,48.000,98.667,69.939,27.469,0.000,1,215.000,0.956,0.000,0.000
40.000,22,access,21.000,40.000,0.023,5.000,-74.000,40.000,51.000,51.000,1,1,68.000,15.000,47.000,98.667,48.003,-12.872,0.000,1,225.000,0.951,0.000,0.000
40.000,23,access,38.000,55.000,0.011,9.500,-71.000,72.000,74.000,49.000,1,1,40.000,31.000,44.000,98.667,50.284,36.859,0.000,1,226.000,0.950,0.000,0.000
40.000,24,access,14.000,33.000,0.022,6.300,-62.000,36.000,40.000,56.000,1,1,39.000,36.000,58.000,98.667,-32.558,73.391,0.000,1,225.000,0.951,0.000,0.000
40.000,25,access,20.000,48.000,0.016,8.800,-74.000,36.000,50.000,65.000,1,1,65.000,23.000,79.000,98.667,-16.745,-59.145,0.000,1,227.000,0.955,0.000,0.000
40.000,26,access,21.000,50.000,0.010,6.000,-67.000,74.000,43.000,70.000,1,1,59.000,16.000,66.000,98.667,-65.730,16.011,0.000,1,214.000,0.959,0.000,0.000
40.000,27,access,20.000,44.000,0.015,7.400,-86.000,78.000,45.000,33.000,1,1,74.000,10.000,61.000,98.667,-37.397,56.216,0.000,1,228.000,0.952,0.000,0.000
40.000,28,access,17.000,47.000,0.028,8.700,-77.000,38.000,53.000,39.000,1,1,37.000,22.000,55.000,98.667,1.242,42.877,0.000,1,210.000,0.958,0.000,0.000
40.000,29,access,30.000,52.000,0.014,6.200,-82.000,66.000,45.000,66.000,1,1,76.000,23.000,44.000,98.667,-43.836,0.684,0.000,1,218.000,0.950,0.000,0.000
40.000,30,access,31.000,42.000,0.011,7.200,-72.000,49.000,40.000,51.000,1,1,30.000,38.000,61.000,98.667,-48.724,-7.165,0.000,1,223.000,0.950,0.000,0.000
40.000,31,access,16.000,32.000,0.018,4.200,-73.000,48.000,59.000,63.000,1,1,75.000,14.000,61.000,98.667,-0.977,72.721,0.000,1,218.000,0.952,0.000,0.000
40.000,32,access,32.000,57.000,0.017,6.700,-84.000,60.000,64.000,77.000,1,1,58.000,37.000,46.000,98.667,40.148,10.730,0.000,1,227.000,0.959,0.000,0.000
40.000,33,access,38.000,45.000,0.018,8.500,-65.000,62.000,65.000,39.000,1,1,63.000,18.000,78.000,98.667,66.170,33.385,0.000,1,216.000,0.951,0.000,0.000
40.000,34,access,24.000,53.000,0.025,9.300,-83.000,74.000,46.000,72.000,1,1,35.000,33.000,42.000,98.667,15.792,-6.187,0.000,1,220.000,0.955,0.000,0.000
40.000,35,access,30.000,50.000,0.010,5.000,-89.000,36.000,57.000,62.000,1,1,71.000,24.000,44.000,98.667,31.896,21.447,0.000,1,219.000,0.958,0.000,0.000
40.000,36,access,18.000,34.000,0.019,7.400,-81.000,49.000,56.000,58.000,1,1,40.000,29.000,43.000,98.667,-14.983,66.764,0.000,1,228.000,0.954,0.000,0.000
40.000,37,access,36.000,48.000,0.028,4.800,-61.000,57.000,71.000,49.000,1,1,58.000,32.000,66.000,98.667,44.102,-74.754,0.000,1,229.000,0.955,0.000,0.000
40.000,38,access,17.000,25.000,0.029,6.500,-77.000,69.000,47.000,53.000,1,1,75.000,20.000,44.000,98.667,37.624,71.157,0.000,1,213.000,0.959,0.000,0.000
40.000,39,access,21.000,39.000,0.014,6.900,-86.000,64.000,42.000,32.000,1,1,37.000,16.000,41.000,98.667,-26.588,72.716,0.000,1,221.000,0.954,0.000,0.000
40.000,40,access,38.000,45.000,0.011,4.500,-86.000,74.000,54.000,57.000,1,1,65.000,33.000,58.000,98.667,71.934,-37.770,0.000,1,221.000,0.953,0.000,0.000
40.000,41,access,32.000,57.000,0.023,7.700,-74.000,78.000,40.000,20.000,1,1,71.000,16.000,44.000,98.667,19.526,64.890,0.000,1,225.000,0.953,0.000,0.000
40.000,42,access,15.000,48.000,0.013,6.800,-69.000,75.000,65.000,24.000,1,1,36.000,33.000,71.000,98.667,-14.497,15.265,0.000,1,221.000,0.952,0.000,0.000
40.000,43,access,32.000,30.000,0.016,7.000,-64.000,74.000,56.000,28.000,1,1,41.000,10.000,58.000,98.667,4.280,5.968,0.000,1,215.000,0.951,0.000,0.000
40.000,44,access,11.000,42.000,0.029,5.200,-78.000,72.000,50.000,22.000,1,1,64.000,29.000,48.000,98.667,-67.892,-63.777,0.000,1,218.000,0.958,0.000,0.000
40.000,45,access,11.000,50.000,0.026,8.000,-76.000,43.000,75.000,27.000,1,1,34.000,32.000,64.000,98.667,16.058,-69.488,0.000,1,214.000,0.956,0.000,0.000
40.000,46,access,20.000,47.000,0.027,5.700,-76.000,51.000,59.000,24.000,1,1,69.000,39.000,66.000,98.667,33.596,60.510,0.000,1,222.000,0.950,0.000,0.000
40.000,47,access,19.000,49.000,0.012,7.900,-66.000,48.000,79.000,52.000,1,1,48.000,26.000,57.000,98.667,-12.622,-12.602,0.000,1,220.000,0.952,0.000,0.000
40.000,48,access,23.000,55.000,0.013,5.500,-79.000,57.000,69.000,69.000,1,1,60.000,35.000,72.000,98.667,46.948,49.533,0.000,1,225.000,0.959,0.000,0.000
40.000,49,access,31.000,45.000,0.012,7.500,-66.000,59.000,64.000,68.000,1,1,54.000,20.000,48.000,98.667,44.929,-10.507,0.000,1,210.000,0.956,0.000,0.000
50.000,0,core,844.000,9.000,0.002,2.900,-87.000,47.000,79.000,59.000,4,4,73.000,39.000,48.000,98.333,0.000,0.000,0.000,1,222.000,0.954,0.000,0.000
50.000,1,core,754.000,5.000,0.002,4.500,-80.000,59.000,71.000,48.000,4,4,72.000,38.000,57.000,98.333,50.000,0.000,0.000,1,220.000,0.955,0.000,0.000
50.000,2,core,806.000,13.000,0.001,4.300,-73.000,67.000,70.000,27.000,4,4,41.000,39.000,46.000,98.333,-50.000,0.000,0.000,1,218.000,0.959,0.000,0.000
50.000,3,core,703.000,5.000,0.001,1.500,-76.000,46.000,56.000,21.000,4,4,57.000,28.000,42.000,98.333,0.000,50.000,0.000,1,214.000,0.958,0.000,0.000
50.000,4,core,759.000,11.000,0.002,4.100,-77.000,38.000,52.000,48.000,4,4,38.000,37.000,76.000,98.333,0.000,-50.000,0.000,1,229.000,0.954,0.000,0.000
50.000,5,distribution,70.000,29.000,0.014,4.900,-82.000,74.000,66.000,20.000,3,3,52.000,33.000,69.000,98.333,25.000,0.000,0.000,1,221.000,0.952,0.000,0.000
50.000,6,distribution,58.000,21.000,0.013,4.100,-72.000,56.000,58.000,38.000,3,3,79.000,18.000,68.000,98.333,22.839,10.168,0.000,1,226.000,0.959,0.000,0.000
50.000,7,distribution,61.000,21.000,0.013,5.100,-64.000,44.000,62.000,79.000,3,3,36.000,24.000,55.000,98.333,16.728,18.579,0.000,1,210.000,0.954,0.000,0.000
50.000,8,distribution,75.000,29.000,0.012,4.900,-66.000,44.000,43.000,55.000,3,3,33.000,27.000,73.000,98.333,7.725,23.776,0.000,1,210.000,0.955,0.000,0.000
50.000,9,distribution,42.000,23.000,0.008,3.300,-66.000,79.000,57.000,41.000,3,3,39.000,33.000,67.000,98.333,-2.613,24.863,0.000,1,210.000,0.958,0.000,0.000
50.000,10,distribution,61.000,17.000,0.008,1.700,-82.000,66.000,70.000,37.000,3,3,73.000,37.000,61.000,98.333,-12.500,21.651,0.000,1,225.000,0.957,0.000,0.000
50.000,11,distribution,48.000,19.000,0.012,5.900,-76.000,73.000,59.000,66.000,3,3,39.000,37.000,55.000,98.333,-20.225,14.695,0.000,1,216.000,0.958,0.000,0.000
50.000,12,distribution,46.000,25.000,0.010,3.500,-66.000,43.000,52.000,34.000,3,3,53.000,16.000,60.000,98.333,-24.454,5.198,0.000,1,212.000,0.957,0.000,0.000
50.000,13,distribution,74.000,18.000,0.011,5.800,-89.000,64.000,72.000,69.000,3,3,73.000,18.000,42.000,98.333,-24.454,-5.198,0.000,1,213.000,0.957,0.000,0.000
50.000,14,distribution,64.000,20.000,0.009,4.000,-64.000,67.000,44.000,61.000,3,3,36.000,11.000,46.000,98.333,-20.225,-14.695,0.000,1,223.000,0.952,0.000,0.000
50.000,15,distribution,68.000,22.000,0.005,3.200,-89.000,75.000,71.000,26.000,3,3,60.000,32.000,72.000,98.333,-12.500,-21.651,0.000,1,224.000,0.959,0.000,0.000
50.000,16,distribution,72.000,27.000,0.012,3.700,-70.000,30.000,47.000,72.000,3,3,33.000,21.000,40.000,98.333,-2.613,-24.863,0.000,1,213.000,0.956,0.000,0.000
50.000,17,distribution,77.000,19.000,0.013,4.900,-67.000,43.000,74.000,57.000,3,3,41.000,33.000,74.000,98.333,7.725,-23.776,0.000,1,220.000,0.951,0.000,0.000
50.000,18,distribution,44.000,17.000,0.009,5.700,-68.000,44.000,62.000,65.000,3,3,57.000,22.000,67.000,98.333,16.728,-18.579,0.000,1,216.000,0.954,0.000,0.000
50.000,19,distribution,64.000,29.000,0.005,2.900,-60.000,74.000,60.000,63.000,3,3,72.000,10.000,48.000,98.333,22.839,-10.168,0.000,1,225.000,0.956,0.000,0.000
50.000,20,access,16.000,29.000,0.019,2.900,-74.000,78.000,71.000,60.000,1,1,67.000,12.000,44.000,98.333,-0.043,-34.365,0.000,1,222.000,0.953,0.000,0.000
50.000,21,access,39.000,49.000,0.012,5.900,-67.000,47.000,54.000,56.000,1,1,39.000,36.000,70.000,98.333,69.939,27.469,0.000,1,213.000,0.956,0.000,0.000
50.000,22,access,29.000,34.000,0.015,6.400,-70.000,38.000,65.000,24.000,1,1,63.000,19.000,44.000,98.333,48.003,-12.872,0.000,1,221.000,0.957,0.000,0.000
50.000,23,access,16.000,57.000,0.013,7.700,-77.000,60.000,47.000,26.000,1,1,67.000,14.000,73.000,98.333,50.284,36.859,0.000,1,218.000,0.956,0.000,0.000
50.000,24,access,31.000,27.000,0.024,2.700,-78.000,30.000,67.000,67.000,1,1,53.000,27.000,77.000,98.333,-32.558,73.391,0.000,1,227.000,0.955,0.000,0.000
50.000,25,access,39.000,33.000,0.022,6.300,-72.000,40.000,67.000,31.000,1,1,74.000,26.000,61.000,98.333,-16.745,-59.145,0.000,1,220.000,0.957,0.000,0.000
50.000,26,access,31.000,42.000,0.028,5.200,-80.000,51.000,70.000,27.000,1,1,59.000,30.000,47.000,98.333,-65.730,16.011,0.000,1,218.000,0.957,0.000,0.000
50.000,27,access,36.000,59.000,0.023,9.900,-79.000,58.000,54.000,66.000,1,1,39.000,39.000,67.000,98.333,-37.397,56.216,0.000,1,213.000,0.956,0.000,0.000
50.000,28,access,38.000,35.000,0.021,3.500,-89.000,54.000,43.000,58.000,1,1,75.000,35.000,62.000,98.333,1.242,42.877,0.000,1,214.000,0.953,0.000,0.000
50.000,29,access,28.000,28.000,0.011,4.800,-60.000,35.000,42.000,36.000,1,1,61.000,21.000,77.000,98.333,-43.836,0.684,0.000,1,218.000,0.952,0.000,0.000
50.000,30,access,18.000,48.000,0.026,8.800,-69.000,70.000,50.000,32.000,1,1,57.000,21.000,76.000,98.333,-48.724,-7.165,0.000,1,217.000,0.957,0.000,0.000
50.000,31,access,12.000,25.000,0.024,4.500,-83.000,33.000,42.000,67.000,1,1,32.000,24.000,75.000,98.333,-0.977,72.721,0.000,1,228.000,0.952,0.000,0.000
50.000,32,access,24.000,36.000,0.016,7.600,-68.000,68.000,43.000,65.000,1,1,52.000,24.000,77.000,98.333,40.148,10.730,0.000,1,228.000,0.950,0.000,0.000
50.000,33,access,24.000,47.000,0.015,6.700,-76.000,79.000,57.000,50.000,1,1,63.000,32.000,43.000,98.333,66.170,33.385,0.000,1,226.000,0.955,0.000,0.000
50.000,34,access,28.000,50.000,0.025,6.000,-85.000,71.000,71.000,55.000,1,1,68.000,39.000,63.000,98.333,15.792,-6.187,0.000,1,222.000,0.955,0.000,0.000
50.000,35,access,23.000,46.000,0.027,6.600,-85.000,71.000,50.000,60.000,1,1,70.000,38.000,62.000,98.333,31.896,21.447,0.000,1,228.000,0.956,0.000,0.000
50.000,36,access,28.000,38.000,0.027,3.800,-80.000,48.000,60.000,57.000,1,1,71.000,35.000,61.000,98.333,-14.983,66.764,0.000,1,220.000,0.951,0.000,0.000
50.000,37,access,13.000,28.000,0.019,4.800,-83.000,46.000,70.000,59.000,1,1,50.000,17.000,70.000,98.333,44.102,-74.754,0.000,1,214.000,0.958,0.000,0.000
50.000,38,access,12.000,50.000,0.010,5.000,-88.000,61.000,51.000,59.000,1,1,59.000,33.000,59.000,98.333,37.624,71.157,0.000,1,210.000,0.954,0.000,0.000
50.000,39,access,19.000,26.000,0.022,4.600,-79.000,63.000,42.000,48.000,1,1,67.000,35.000,76.000,98.333,-26.588,72.716,0.000,1,216.000,0.954,0.000,0.000
50.000,40,access,10.000,29.000,0.016,5.900,-69.000,76.000,78.000,75.000,1,1,59.000,38.000,47.000,98.333,71.934,-37.770,0.000,1,219.000,0.956,0.000,0.000
50.000,41,access,10.000,27.000,0.028,4.700,-68.000,70.000,75.000,22.000,1,1,38.000,35.000,77.000,98.333,19.526,64.890,0.000,1,225.000,0.958,0.000,0.000
50.000,42,access,32.000,25.000,0.027,4.500,-73.000,79.000,76.000,39.000,1,1,69.000,18.000,47.000,98.333,-14.497,15.265,0.000,1,219.000,0.951,0.000,0.000
50.000,43,access,17.000,48.000,0.026,7.800,-64.000,60.000,56.000,24.000,1,1,49.000,36.000,46.000,98.333,4.280,5.968,0.000,1,225.000,0.952,0.000,0.000
50.000,44,access,35.000,29.000,0.016,5.900,-87.000,45.000,77.000,70.000,1,1,52.000,22.000,49.000,98.333,-67.892,-63.777,0.000,1,222.000,0.958,0.000,0.000
50.000,45,access,11.000,43.000,0.028,6.300,-86.000,71.000,64.000,49.000,1,1,32.000,20.000,71.000,98.333,16.058,-69.488,0.000,1,221.000,0.953,0.000,0.000
50.000,46,access,28.000,51.000,0.013,5.100,-65.000,59.000,54.000,44.000,1,1,39.000,11.000,49.000,98.333,33.596,60.510,0.000,1,214.000,0.952,0.000,0.000
50.000,47,access,29.000,53.000,0.024,5.300,-77.000,52.000,66.000,60.000,1,1,31.000,14.000,51.000,98.333,-12.622,-12.602,0.000,1,211.000,0.952,0.000,0.000
50.000,48,access,15.000,38.000,0.025,6.800,-73.000,52.000,60.000,77.000,1,1,34.000,37.000,76.000,98.333,46.948,49.533,0.000,1,217.000,0.957,0.000,0.000
50.000,49,access,38.000,26.000,0.018,4.600,-72.000,47.000,70.000,56.000,1,1,34.000,17.000,40.000,98.333,44.929,-10.507,0.000,1,219.000,0.953,0.000,0.000
60.000,0,core,872.000,14.000,0.001,4.400,-62.000,68.000,65.000,49.000,4,4,62.000,20.000,63.000,98.000,0.000,0.000,0.000,1,216.000,0.953,0.000,0.000
60.000,1,core,714.000,12.000,0.002,1.200,-85.000,54.000,46.000,78.000,4,4,71.000,20.000,45.000,98.000,50.000,0.000,0.000,1,211.000,0.956,0.000,0.000
60.000,2,core,891.000,13.000,0.002,2.300,-60.000,49.000,57.000,73.000,4,4,39.000,21.000,72.000,98.000,-50.000,0.000,0.000,1,221.000,0.958,0.000,0.000
60.000,3,core,816.000,7.000,0.002,0.700,-75.000,44.000,73.000,61.000,4,4,59.000,28.000,57.000,98.000,0.000,50.000,0.000,1,216.000,0.955,0.000,0.000
60.000,4,core,837.000,11.000,0.002,3.100,-65.000,34.000,73.000,65.000,4,4,37.000,15.000,66.000,98.000,0.000,-50.000,0.000,1,227.000,0.953,0.000,0.000
60.000,5,distribution,45.000,24.000,0.010,5.400,-81.000,69.000,79.000,36.000,3,3,71.000,37.000,51.000,98.000,25.000,0.000,0.000,1,218.000,0.953,0.000,0.000
60.000,6,distribution,64.000,25.000,0.007,2.500,-81.000,56.000,49.000,57.000,3,3,70.000,25.000,41.000,98.000,22.839,10.168,0.000,1,225.000,0.958,0.000,0.000
60.000,7,distribution,73.000,27.000,0.014,3.700,-70.000,76.000,54.000,43.000,3,3,50.000,25.000,54.000,98.000,16.728,18.579,0.000,1,219.000,0.959,0.000,0.000
60.000,8,distribution,41.000,19.000,0.010,2.900,-89.000,49.000,56.000,57.000,3,3,59.000,20.000,55.000,98.000,7.725,23.776,0.000,1,228.000,0.955,0.000,0.000
60.000,9,distribution,79.000,32.000,0.011,4.200,-68.000,59.000,62.000,69.000,3,3,55.000,14.000,66.000,98.000,-2.613,24.863,0.000,1,216.000,0.958,0.000,0.000
60.000,10,distribution,72.000,22.000,0.011,4.200,-71.000,48.000,56.000,38.000,3,3,70.000,27.000,48.000,98.000,-12.500,21.651,0.000,1,217.000,0.951,0.000,0.000
60.000,11,distribution,56.000,21.000,0.014,5.100,-65.000,49.000,66.000,36.000,3,3,31.000,17.000,75.000,98.000,-20.225,14.695,0.000,1,226.000,0.951,0.000,0.000
60.000,12,distribution,45.000,21.000,0.008,2.100,-79.000,68.000,52.000,63.000,3,3,48.000,36.000,61.000,98.000,-24.454,5.198,0.000,1,220.000,0.952,0.000,0.000
60.000,13,distribution,46.000,21.000,0.006,2.100,-69.000,76.000,78.000,22.000,3,3,76.000,14.000,52.000,98.000,-24.454,-5.198,0.000,1,213.000,0.954,0.000,0.000
60.000,14,distribution,63.000,15.000,0.010,3.500,-68.000,30.000,62.000,23.000,3,3,55.000,14.000,63.000,98.000,-20.225,-14.695,0.000,1,210.000,0.957,0.000,0.000
60.000,15,distribution,70.000,22.000,0.006,4.200,-84.000,42.000,62.000,71.000,3,3,62.000,21.000,67.000,98.000,-12.500,-21.651,0.000,1,228.000,0.958,0.000,0.000
60.000,16,distribution,62.000,21.000,0.008,5.100,-68.000,67.000,70.000,58.000,3,3,59.000,19.000,78.000,98.000,-2.613,-24.863,0.000,1,216.000,0.950,0.000,0.000
60.000,17,distribution,44.000,27.000,0.011,5.700,-65.000,79.000,68.000,23.000,3,3,66.000,24.000,77.000,98.000,7.725,-23.776,0.000,1,218.000,0.957,0.000,0.000
60.000,18,distribution,71.000,30.000,0.014,5.000,-60.000,40.000,50.000,30.000,3,3,48.000,11.000,67.000,98.000,16.728,-18.579,0.000,1,224.000,0.954,0.000,0.000
60.000,19,distribution,71.000,34.000,0.014,6.400,-64.000,47.000,53.000,51.000,3,3,77.000,18.000,52.000,98.000,22.839,-10.168,0.000,1,210.000,0.959,0.000,0.000
60.000,20,access,25.000,33.000,0.011,5.300,-79.000,42.000,66.000,74.000,1,1,56.000,39.000,56.000,98.000,-0.043,-34.365,0.000,1,222.000,0.951,0.000,0.000
60.000,21,access,39.000,44.000,0.014,4.400,-61.000,70.000,47.000,62.000,1,1,63.000,13.000,72.000,98.000,69.939,27.469,0.000,1,220.000,0.959,0.000,0.000
60.000,22,access,18.000,27.000,0.021,6.700,-71.000,32.000,71.000,44.000,1,1,76.000,20.000,47.000,98.000,48.003,-12.872,0.000,1,226.000,0.951,0.000,0.000
60.000,23,access,33.000,46.000,0.015,8.600,-83.000,69.000,76.000,24.000,1,1,76.000,27.000,54.000,98.000,50.284,36.859,0.000,1,212.000,0.952,0.000,0.000
60.000,24,access,26.000,27.000,0.019,4.700,-68.000,47.000,65.000,42.000,1,1,66.000,37.000,74.000,98.000,-32.558,73.391,0.000,1,229.000,0.956,0.000,0.000
60.000,25,access,17.000,36.000,0.021,4.600,-66.000,46.000,60.000,49.000,1,1,30.000,15.000,78.000,98.000,-16.745,-59.145,0.000,1,218.000,0.950,0.000,0.000
60.000,26,access,27.000,45.000,0.024,4.500,-70.000,46.000,62.000,26.000,1,1,65.000,32.000,54.000,98.000,-65.730,16.011,0.000,1,216.000,0.956,0.000,0.000
60.000,27,access,21.000,39.000,0.022,3.900,-73.000,44.000,70.000,74.000,1,1,60.000,36.000,72.000,98.000,-37.397,56.216,0.000,1,210.000,0.951,0.000,0.000
60.000,28,access,22.000,42.000,0.022,5.200,-79.000,40.000,60.000,36.000,1,1,72.000,10.000,72.000,98.000,1.242,42.877,0.000,1,227.000,0.955,0.000,0.000
60.000,29,access,24.000,29.000,0.019,2.900,-73.000,57.000,40.000,44.000,1,1,39.000,34.000,68.000,98.000,-43.836,0.684,0.000,1,219.000,0.955,0.000,0.000
60.000,30,access,19.000,30.000,0.020,5.000,-75.000,56.000,62.000,31.000,1,1,78.000,31.000,63.000,98.000,-48.724,-7.165,0.000,1,228.000,0.952,0.000,0.000
60.000,31,access,10.000,37.000,0.027,7.700,-81.000,51.000,63.000,56.000,1,1,33.000,28.000,76.000,98.000,-0.977,72.721,0.000,1,222.000,0.951,0.000,0.000
60.000,32,access,26.000,48.000,0.015,6.800,-72.000,56.000,75.000,56.000,1,1,38.000,30.000,52.000,98.000,40.148,10.730,0.000,1,222.000,0.953,0.000,0.000
60.000,33,access,22.000,33.000,0.012,5.300,-63.000,78.000,45.000,27.000,1,1,62.000,18.000,48.000,98.000,66.170,33.385,0.000,1,214.000,0.958,0.000,0.000
60.000,34,access,37.000,52.000,0.023,9.200,-80.000,58.000,71.000,26.000,1,1,65.000,25.000,72.000,98.000,15.792,-6.187,0.000,1,225.000,0.953,0.000,0.000
60.000,35,access,12.000,36.000,0.012,3.600,-68.000,38.000,79.000,59.000,1,1,73.000,34.000,67.000,98.000,31.896,21.447,0.000,1,215.000,0.956,0.000,0.000
60.000,36,access,30.000,51.000,0.011,8.100,-87.000,55.000,53.000,40.000,1,1,66.000,36.000,61.000,98.000,-14.983,66.764,0.000,1,220.000,0.951,0.000,0.000
60.000,37,access,28.000,57.000,0.028,8.700,-69.000,36.000,68.000,65.000,1,1,61.000,28.000,75.000,98.000,44.102,-74.754,0.000,1,215.000,0.954,0.000,0.000
60.000,38,access,12.000,54.000,0.020,5.400,-80.000,77.000,73.000,52.000,1,1,67.000,20.000,47.000,98.000,37.624,71.157,0.000,1,227.000,0.956,0.000,0.000
60.000,39,access,21.000,33.000,0.023,6.300,-69.000,56.000,69.000,55.000,1,1,79.000,38.000,71.000,98.000,-26.588,72.716,0.000,1,217.000,0.956,0.000,0.000
60.000,40,access,27.000,35.000,0.013,5.500,-77.000,43.000,54.000,36.000,1,1,35.000,25.000,55.000,98.000,71.934,-37.770,0.000,1,228.000,0.950,0.000,0.000
